Car_Age,Car_Brand,Car_Model,KM Driven,Fuel Type,Transmission Type,Ownership,Price(in Lakhs)
14,Maruti,Wagon R 1.0,54020,Petrol,Manual,1st owner,136000
11,Hyundai,Grand i10,89140,Diesel,Manual,1st owner,200000
4,Mahindra,Scorpio,38530,Diesel,Manual,2nd owner,1121000
2,Toyota,Fortuner,42440,Diesel,Auto,1st owner,3589000
10,Tata,Safari Storme,130000,Diesel,Manual,1st owner,448000
15,Honda,Jazz,40270,Petrol,Manual,1st owner,109000
8,Hyundai,Creta,33370,Diesel,Manual,1st owner,605000
6,Tata,Harrier,88720,Diesel,Manual,2nd owner,883000
10,Hyundai,Grand i10,76250,Petrol,Manual,4th owner,210000
2,Tata,ALTROZ,48390,Petrol,Manual,1st owner,910000
8,BMW,3 Series,50130,Diesel,Auto,2nd owner,1713000
1,CITROEN,Basalt,2130,Petrol,Manual,1st owner,1150000
14,Toyota,Etios,39000,Petrol,Manual,1st owner,188000
9,Ford,Ecosport,170000,Diesel,Manual,2nd owner,314000
10,Maruti,Swift Dzire,62400,Diesel,Manual,2nd owner,349000
1,Tata,TIAGO NRG,15630,Petrol,Manual,1st owner,600000
4,Hyundai,GRAND I10 NIOS,9430,Petrol,Manual,1st owner,596000
6,Toyota,Lexus,120000,Hybrid,Auto,1st owner,2400000
8,Maruti,Ciaz,80800,Diesel,Manual,3rd owner,372000
8,Maruti,Swift,170000,Diesel,Manual,1st owner,412000
3,Maruti,New Wagon-R,37700,Petrol,Manual,1st owner,422000
7,Mahindra,Bolero,89690,Diesel,Manual,2nd owner,500000
2,Maruti,Dzire,71740,Petrol,Manual,1st owner,717000
7,Ford,Ecosport,34720,Diesel,Manual,1st owner,499000
9,Hyundai,Elite i20,120000,Diesel,Manual,1st owner,395000
7,Tata,Tiago,78260,Diesel,Manual,1st owner,277000
2,MG,HECTOR,33560,Petrol,Auto,1st owner,2122000
8,Maruti,Dzire,68360,Petrol,Manual,2nd owner,395000
7,Ford,FREESTYLE,80200,Diesel,Manual,2nd owner,371000
5,Tata,NEXON,140000,Petrol,Manual,1st owner,500000
8,Mahindra,XUV500,72930,Diesel,Manual,1st owner,650000
4,Maruti,New Wagon-R,40710,Petrol,Manual,1st owner,430000
15,Maruti,Swift Dzire,140000,Petrol,Manual,5th owner,100000
11,Hyundai,Eon,41840,Petrol,Manual,1st owner,159000
5,Renault,TRIBER,61210,Petrol,Manual,2nd owner,488999
7,Maruti,Baleno,34740,Petrol,Manual,1st owner,518000
15,Hyundai,i20,64670,Petrol,Manual,2nd owner,92000
8,Maruti,Swift,110000,Diesel,Manual,1st owner,279000
2,KIA,SELTOS,33830,Petrol,Auto,1st owner,1850000
2,Honda,Amaze,6170,Petrol,Auto,1st owner,886999
11,Honda,City,89690,Petrol,Manual,1st owner,425000
7,ISUZU,D-Max V Cross,69140,Diesel,Manual,2nd owner,1039000
8,Maruti,Vitara Brezza,64540,Diesel,Manual,2nd owner,518000
15,Maruti,SX4,110000,Petrol,Manual,2nd owner,119000
14,Maruti,Wagon R 1.0,68120,Petrol,Manual,5th owner,128000
5,Honda,Amaze,52870,Petrol,Manual,3rd owner,466000
14,Skoda,Superb,72620,Petrol,Manual,2nd owner,135000
11,Nissan,Micra,92710,Diesel,Manual,1st owner,160000
9,Mahindra,Bolero,63080,Diesel,Manual,1st owner,534000
10,Ford,Ecosport,87200,Petrol,Auto,3rd owner,280000
15,Ford,Figo,67870,Diesel,Manual,1st owner,80000
7,Tata,NEXON,120000,Diesel,Manual,2nd owner,450000
8,Honda,Amaze,46000,Petrol,Manual,3rd owner,199000
2,Mahindra,XUV700,120000,Petrol,Manual,1st owner,1396000
3,Honda,City,52500,Hybrid,Auto,1st owner,1586000
10,Maruti,Swift,140000,Diesel,Manual,3rd owner,300000
12,Hyundai,i10,90280,Petrol,Manual,1st owner,138000
6,Mahindra,Scorpio,120000,Diesel,Manual,1st owner,1063000
11,Renault,Duster,140000,Diesel,Manual,2nd owner,231000
10,Hyundai,Elite i20,140000,Diesel,Manual,1st owner,333000
15,Maruti,Swift,229999,Diesel,Manual,1st owner,75000
13,Maruti,Swift Dzire,360000,Diesel,Manual,1st owner,341000
10,Hyundai,Elite i20,130000,Diesel,Manual,1st owner,210000
8,Honda,City,150000,Petrol,Manual,1st owner,569000
4,Hyundai,NEW SANTRO,40150,Petrol,Manual,1st owner,499000
10,Maruti,Swift Dzire,110000,Diesel,Manual,1st owner,360000
6,Honda,Jazz,25440,Petrol,Manual,1st owner,480000
3,Honda,Amaze,49280,Petrol,Manual,1st owner,550000
14,Volkswagen,Polo,150000,Diesel,Manual,1st owner,162000
14,Toyota,Camry,229999,Petrol,Auto,3rd owner,229999
6,Hyundai,VENUE,120000,Diesel,Manual,1st owner,600000
13,Hyundai,Eon,100000,Petrol,Manual,1st owner,94000
13,Hyundai,Verna,96770,Petrol,Manual,2nd owner,190000
12,Tata,Safari Storme,130000,Diesel,Manual,2nd owner,305000
5,Maruti,Baleno,38420,Petrol,Manual,1st owner,542000
8,Hyundai,Creta,90660,Petrol,Manual,2nd owner,744000
3,Skoda,SLAVIA,98850,Petrol,Auto,1st owner,1290000
10,Honda,Jazz,98470,Petrol,Manual,1st owner,300000
11,Mahindra,Quanto,130000,Diesel,Manual,2nd owner,137000
3,Hyundai,Creta,52600,Diesel,Auto,1st owner,1400000
2,KIA,SONET,11620,Petrol,Manual,1st owner,785000
9,Honda,Jazz,98000,Petrol,Auto,1st owner,387000
16,Maruti,Wagon R Duo,140000,Petrol,Manual,1st owner,75000
8,Toyota,Fortuner,300000,Diesel,Manual,2nd owner,1700000
7,Maruti,Celerio,78320,Petrol,Auto,1st owner,314000
6,Renault,Kwid,15860,Petrol,Auto,1st owner,261000
8,Maruti,Baleno,67160,Petrol,Manual,2nd owner,373000
4,KIA,SELTOS,75220,Petrol,Manual,2nd owner,832000
9,Renault,Kwid,75560,Petrol,Manual,2nd owner,164000
12,Maruti,Swift Dzire,54980,Petrol,Manual,2nd owner,282000
14,Hyundai,i10,100000,Petrol,Manual,3rd owner,60000
15,Hyundai,i20,120000,Petrol,Manual,1st owner,138000
15,Hyundai,i10,130000,Petrol,Manual,5th owner,62000
2,Tata,NEXON,40540,Diesel,Manual,1st owner,1107000
15,Ford,Figo,120000,Petrol,Manual,3rd owner,70000
10,Toyota,Innova,180000,Diesel,Manual,2nd owner,796000
3,Mahindra,XUV300,10310,Petrol,Manual,2nd owner,900000
14,Hyundai,i20,100000,Petrol,Manual,3rd owner,129000
10,Audi,Q5,71510,Diesel,Auto,2nd owner,1561000
15,Hyundai,i10,110000,Petrol,Manual,1st owner,70000
4,Toyota,URBAN CRUISER,110000,Petrol,Manual,1st owner,670000
6,Maruti,Baleno,100000,Petrol,Manual,1st owner,568000
4,Nissan,MAGNITE,47440,Petrol,Manual,2nd owner,430000
8,Hyundai,Creta,110000,Petrol,Manual,1st owner,710000
11,Tata,Indigo ECS,170000,Diesel,Manual,2nd owner,100000
13,Hyundai,i10,120000,Petrol,Manual,5th owner,125000
9,Maruti,Vitara Brezza,100000,Diesel,Manual,1st owner,491000
2,Mahindra,Thar,17510,Diesel,Manual,1st owner,1209000
11,Maruti,Swift Dzire,78450,Diesel,Manual,3rd owner,292000
7,Tata,NEXON,100000,Diesel,Manual,1st owner,425000
9,Maruti,Swift,44720,Petrol,Manual,1st owner,373000
13,Maruti,Swift Dzire,78240,Petrol,Manual,1st owner,224000
3,Renault,Kiger,59380,Petrol,Manual,1st owner,700000
15,Hyundai,i20,100000,Petrol,Manual,2nd owner,80000
11,Honda,City,91660,Petrol,Manual,2nd owner,395000
14,Mercedes,Benz C Class,66260,Petrol,Auto,2nd owner,360000
8,Toyota,Fortuner,229999,Diesel,Auto,2nd owner,1945000
8,Maruti,Swift,120000,Diesel,Manual,1st owner,390000
14,Maruti,Swift Dzire,91990,Petrol,Manual,2nd owner,180000
12,Hyundai,Verna,89910,Diesel,Manual,2nd owner,300000
7,Hyundai,Elite i20,30150,Petrol,Manual,2nd owner,415000
8,Volvo,V 40,56610,Diesel,Auto,1st owner,1614000
11,Hyundai,Xcent,200000,Petrol,Manual,1st owner,338000
6,Tata,Harrier,41620,Diesel,Manual,1st owner,875000
10,Maruti,Swift Dzire,120000,Diesel,Manual,1st owner,369000
11,Nissan,Terrano,120000,Diesel,Manual,1st owner,214000
14,Nissan,Micra,100000,Petrol,Manual,3rd owner,100000
9,Tata,Tiago,94000,Diesel,Manual,1st owner,200000
10,Hyundai,Eon,56200,Petrol,Manual,7th owner,135000
13,Tata,Indigo ECS,160000,Diesel,Manual,1st owner,97000
3,KIA,SELTOS,28740,Petrol,Manual,1st owner,1025000
5,Volkswagen,Polo,26180,Petrol,Manual,1st owner,743000
2,KIA,SELTOS,17080,Diesel,Auto,1st owner,1679000
3,Mahindra,Scorpio,69960,Diesel,Manual,1st owner,1609000
9,Hyundai,i10,95360,Petrol,Manual,1st owner,250000
10,Maruti,Swift,1220000,Diesel,Manual,1st owner,321000
4,Tata,Safari,58230,Diesel,Manual,2nd owner,1200000
10,Skoda,Rapid,160000,Diesel,Manual,1st owner,229999
11,Maruti,Swift Dzire,55870,Petrol,Manual,2nd owner,286000
13,Hyundai,i20,95200,Petrol,Manual,2nd owner,183000
12,Ford,Ecosport,91500,Diesel,Manual,2nd owner,248000
10,Hyundai,Grand i10,23600,Petrol,Manual,1st owner,323000
7,Hyundai,Elite i20,22930,Petrol,Manual,1st owner,412000
10,Honda,Jazz,46350,Petrol,Manual,1st owner,362000
3,Hyundai,NEW I20,11040,Petrol,Manual,1st owner,660000
14,Honda,City,110000,Petrol,Manual,2nd owner,263000
15,Maruti,Wagon R 1.0,120000,Petrol,Manual,2nd owner,111000
8,Maruti,Wagon R 1.0,54750,Petrol,Manual,1st owner,300000
12,Maruti,Swift Dzire,140000,Diesel,Manual,1st owner,321000
8,Maruti,Vitara Brezza,56480,Diesel,Manual,1st owner,513999
3,Skoda,KUSHAQ,52860,Petrol,Manual,1st owner,1238000
8,Hyundai,Eon,54350,Petrol,Manual,2nd owner,249000
3,Tata,PUNCH,15100,Petrol,Manual,1st owner,675000
11,Hyundai,Santro Xing,130000,Petrol,Manual,1st owner,142000
10,Hyundai,Creta,210000,Diesel,Manual,1st owner,509000
14,Mahindra,Xylo,100000,Diesel,Manual,2nd owner,199000
12,Hyundai,i20,290000,Diesel,Manual,1st owner,195000
11,Hyundai,i10,87250,Petrol,Manual,1st owner,210000
11,Hyundai,Xcent,180000,Petrol,Manual,1st owner,218000
8,Hyundai,Verna,84620,Diesel,Manual,2nd owner,516000
15,Hyundai,i20,54580,Petrol,Manual,1st owner,124000
3,Maruti,Alto,34570,Petrol,Manual,2nd owner,390000
2,KIA,SONET,45380,Diesel,Auto,1st owner,1046000
9,Ford,Ecosport,89010,Diesel,Manual,1st owner,357000
10,Hyundai,Verna,73300,Diesel,Manual,1st owner,353000
9,Hyundai,Creta,95150,Diesel,Manual,2nd owner,550000
8,Maruti,Dzire,79360,Diesel,Manual,2nd owner,389000
6,Jeep,Compass,94280,Diesel,Manual,1st owner,1190000
12,Toyota,Etios Liva,120000,Diesel,Manual,2nd owner,200000
3,Maruti,BREZZA,16230,Petrol,Manual,2nd owner,925000
10,Toyota,Fortuner,92230,Diesel,Manual,2nd owner,1080000
1,Tata,NEXON,11400,Petrol,Manual,1st owner,792000
4,KIA,SELTOS,62700,Petrol,Manual,1st owner,1226000
11,Renault,Duster,90360,Diesel,Manual,3rd owner,298000
3,Skoda,KUSHAQ,17420,Petrol,Manual,1st owner,894999
15,Volkswagen,Polo,100000,Petrol,Manual,2nd owner,75000
6,Maruti,Alto K10,63160,Petrol,Manual,2nd owner,242000
13,Maruti,Alto K10,70100,Petrol,Manual,2nd owner,143000
6,Honda,Amaze,93790,Diesel,Manual,1st owner,550000
2,Tata,NEXON,51350,Diesel,Manual,1st owner,1071000
15,Hyundai,i10,110000,Petrol,Auto,3rd owner,68000
2,KIA,SONET,45710,Petrol,Manual,1st owner,750000
7,Jeep,Compass,56000,Petrol,Manual,1st owner,800000
13,Maruti,Wagon R 1.0,63520,Petrol,Manual,4th owner,135000
12,Maruti,Ritz,170000,Diesel,Manual,3rd owner,152000
10,Hyundai,Elite i20,57250,Petrol,Manual,3rd owner,367000
7,Mahindra,MARAZZO,200000,Diesel,Manual,2nd owner,390000
7,Maruti,Baleno,89630,Diesel,Manual,1st owner,536000
11,Hyundai,Grand i10,57910,Petrol,Manual,2nd owner,213000
8,Renault,Kwid,87210,Petrol,Manual,2nd owner,154000
15,Hyundai,i10,130000,Petrol,Manual,4th owner,89000
6,Hyundai,Creta,67170,Diesel,Manual,2nd owner,550000
7,Honda,WR-V,75250,Diesel,Manual,1st owner,450000
11,Nissan,Terrano,110000,Diesel,Manual,3rd owner,231000
7,Tata,Tiago,100000,Diesel,Manual,1st owner,289000
8,Jaguar,F- PACE,130000,Diesel,Auto,2nd owner,2134000
1,Tata,PUNCH,32900,Petrol,Manual,1st owner,598000
6,Hyundai,Verna,38410,Petrol,Manual,1st owner,777000
5,KIA,SONET,120000,Diesel,Manual,1st owner,736000
11,Hyundai,Grand i10,89290,Diesel,Manual,1st owner,195000
13,Maruti,Wagon R 1.0,36870,Petrol,Manual,1st owner,212000
14,Honda,City,110000,Petrol,Manual,2nd owner,250000
8,Renault,Duster,120000,Diesel,Auto,2nd owner,400000
5,KIA,SONET,75950,Diesel,Auto,1st owner,819999
9,Maruti,S Cross,87500,Diesel,Manual,1st owner,328000
11,Maruti,Alto 800,99040,Petrol,Manual,4th owner,134000
15,Hyundai,i10,65540,Petrol,Manual,1st owner,100000
7,Hyundai,Elite i20,77930,Petrol,Manual,1st owner,493000
8,Mahindra,XUV500,72290,Diesel,Manual,2nd owner,500000
8,Tata,NEXON,200000,Diesel,Manual,1st owner,513999
3,Tata,PUNCH,17950,Petrol,Manual,1st owner,602000
8,Tata,Hexa,87180,Diesel,Manual,2nd owner,465000
3,Hyundai,VENUE,27300,Petrol,Manual,1st owner,737000
4,Honda,Amaze,36610,Petrol,Auto,1st owner,600000
6,Maruti,Dzire,33820,Petrol,Manual,1st owner,440000
10,Hyundai,Elite i20,110000,Petrol,Manual,3rd owner,267000
9,Hyundai,Elite i20,229999,Petrol,Manual,1st owner,354000
8,Mahindra,XUV500,70860,Diesel,Manual,2nd owner,462000
10,Maruti,Swift Dzire,370000,Diesel,Manual,1st owner,220000
6,Honda,WR-V,39270,Petrol,Manual,1st owner,598000
4,Toyota,Fortuner,63860,Diesel,Manual,1st owner,2760000
4,Mahindra,Thar,60000,Diesel,Auto,1st owner,1411000
14,Maruti,Swift Dzire,140000,Petrol,Manual,4th owner,109000
10,Maruti,Swift Dzire,210000,Diesel,Manual,1st owner,289000
8,Maruti,Ciaz,69960,Petrol,Manual,1st owner,476000
15,Maruti,Alto,96370,Petrol,Manual,2nd owner,41000
12,Hyundai,Santro Xing,78140,Petrol,Manual,1st owner,140000
14,Audi,Q7,130000,Diesel,Auto,3rd owner,390000
4,Tata,Tiago,33210,Petrol,Auto,1st owner,598000
7,Honda,Amaze,110000,Petrol,Manual,2nd owner,353000
12,Maruti,Swift Dzire,66500,Petrol,Manual,1st owner,237000
15,Hyundai,i10,97750,Petrol,Manual,4th owner,62000
6,Honda,Amaze,57660,Diesel,Manual,1st owner,446000
4,KIA,SELTOS,61690,Petrol,Auto,1st owner,1210000
12,Maruti,Wagon R 1.0,120000,Petrol,Manual,1st owner,198000
7,Hyundai,XCENT PRIME,67010,Petrol,Manual,3rd owner,297000
7,Maruti,Celerio,110000,Petrol,Manual,2nd owner,294000
4,Mahindra,BOLERO NEO,58620,Diesel,Manual,1st owner,942000
12,Toyota,Etios,150000,Diesel,Manual,1st owner,240000
7,Maruti,Baleno,120000,Diesel,Manual,2nd owner,400000
12,Honda,Brio,78400,Petrol,Manual,1st owner,290000
14,Hyundai,i10,87130,Petrol,Manual,2nd owner,95000
12,Maruti,Swift Dzire,82580,Diesel,Manual,2nd owner,200000
13,Skoda,Fabia,100000,Diesel,Manual,1st owner,84000
14,Maruti,Swift Dzire,140000,Diesel,Manual,1st owner,157000
12,Maruti,Wagon R 1.0,87200,Petrol,Manual,2nd owner,172000
3,Tata,NEXON,83790,Diesel,Auto,1st owner,795000
15,Maruti,Ritz,81430,Petrol,Manual,1st owner,86000
15,Toyota,Fortuner,180000,Diesel,Manual,2nd owner,450000
13,Hyundai,i10,95700,Petrol,Manual,1st owner,120000
10,Maruti,Swift Dzire,78190,Diesel,Manual,1st owner,326000
6,Hyundai,VENUE,130000,Diesel,Manual,1st owner,699000
10,Hyundai,Creta,77510,Diesel,Manual,2nd owner,470000
10,Volkswagen,Polo,99640,Diesel,Manual,1st owner,260000
12,Honda,Amaze,120000,Diesel,Manual,1st owner,136000
9,Maruti,Baleno,74720,Diesel,Manual,1st owner,352000
14,Hyundai,i10,142,Petrol,Manual,2nd owner,100000
14,Maruti,Swift Dzire,130000,Diesel,Manual,2nd owner,167000
14,Nissan,Sunny,63460,Petrol,Manual,2nd owner,142000
9,Mahindra,Kuv100,80160,Diesel,Manual,2nd owner,154000
10,Maruti,Wagon R 1.0,86150,Petrol,Manual,3rd owner,190000
11,Maruti,Wagon R 1.0,120000,Petrol,Manual,2nd owner,192000
4,Maruti,Baleno,41410,Petrol,Manual,1st owner,628000
11,Renault,Duster,130000,Diesel,Manual,1st owner,241000
6,KIA,SELTOS,140000,Diesel,Manual,1st owner,744000
9,Maruti,Ciaz,120000,Diesel,Manual,1st owner,371000
12,Chevrolet,Beat,98000,Petrol,Manual,4th owner,90000
12,Hyundai,i10,27990,Petrol,Manual,1st owner,170000
15,Hyundai,i10,130000,Petrol,Manual,3rd owner,75000
15,Honda,City,140000,Petrol,Manual,2nd owner,90000
15,Chevrolet,Beat,77330,Petrol,Manual,2nd owner,75000
10,Renault,Lodgy,61170,Diesel,Manual,1st owner,300000
2,Maruti,Baleno,7110,Petrol,Manual,2nd owner,459999
7,Maruti,Baleno,64440,Diesel,Manual,2nd owner,457000
1,Tata,NEXON,7470,Petrol,Manual,1st owner,978999
9,Datsun,Redi Go,87460,Petrol,Manual,1st owner,100000
6,KIA,SELTOS,70690,Diesel,Manual,1st owner,800000
8,Toyota,Fortuner,47310,Diesel,Auto,1st owner,2250000
2,Maruti,New Wagon-R,17090,Petrol,Manual,1st owner,538000
2,Mahindra,XUV300,38510,Diesel,Manual,1st owner,880000
5,Maruti,Alto,36530,Petrol,Manual,2nd owner,266000
8,Maruti,Baleno,50030,Petrol,Manual,3rd owner,382000
7,Tata,NEXON,170000,Diesel,Manual,1st owner,457000
2,Maruti,Alto,35070,Petrol,Manual,1st owner,400000
14,Maruti,Wagon R 1.0,79170,Petrol,Manual,3rd owner,100000
15,Maruti,Ritz,80910,Diesel,Manual,3rd owner,119000
13,Maruti,Alto K10,63250,Petrol,Manual,1st owner,100000
4,Tata,NEXON,58580,Petrol,Manual,1st owner,882000
4,Tata,Safari,84290,Diesel,Manual,2nd owner,1535000
2,Hyundai,NEW I20,55080,Petrol,Manual,1st owner,810000
1,Hyundai,VENUE,21680,Petrol,Manual,1st owner,770000
11,Maruti,Swift,73420,Diesel,Manual,2nd owner,267000
6,Mahindra,Thar,54980,Diesel,Manual,4th owner,635000
12,Hyundai,i10,76710,Petrol,Manual,3rd owner,160000
14,Ford,Figo,99930,Petrol,Manual,4th owner,87000
9,Tata,Tiago,64530,Diesel,Manual,3rd owner,243000
8,Toyota,Innova Crysta,100000,Diesel,Auto,1st owner,1600000
7,Maruti,S Cross,51320,Diesel,Manual,1st owner,586000
3,Tata,TIGOR,56670,Petrol,Manual,1st owner,500000
3,Maruti,New Wagon-R,120000,Petrol,Manual,1st owner,513000
8,Renault,Kwid,51120,Petrol,Manual,1st owner,185000
5,Maruti,Celerio,92270,Petrol,Manual,2nd owner,381000
15,Maruti,Ritz,100000,Petrol,Manual,4th owner,89000
7,Hyundai,Creta,130000,Diesel,Manual,2nd owner,640000
9,Maruti,S Cross,76440,Diesel,Manual,2nd owner,336000
14,Hyundai,i10,110000,Petrol,Manual,2nd owner,65000
2,KIA,SONET,24720,Diesel,Manual,1st owner,844999
8,Maruti,S Cross,120000,Diesel,Manual,1st owner,490000
9,Maruti,Ciaz,150000,Diesel,Manual,1st owner,320000
8,Jeep,Compass,93470,Diesel,Manual,2nd owner,730000
14,Maruti,Wagon R 1.0,68710,Petrol,Manual,2nd owner,112999
4,Tata,Harrier,35270,Diesel,Auto,1st owner,1772000
15,Hyundai,Santro Xing,74740,Petrol,Manual,1st owner,83000
1,Maruti,New Wagon-R,17600,Petrol,Manual,1st owner,550000
10,Honda,City,140000,Petrol,Manual,2nd owner,413000
1,Tata,NEXON,10110,Petrol,Manual,1st owner,942000
11,Hyundai,i10,88860,Petrol,Manual,2nd owner,200000
4,Renault,Kwid,42220,Petrol,Manual,1st owner,304000
12,Honda,Brio,51430,Petrol,Manual,2nd owner,200000
6,Maruti,Swift Dzire,67670,Petrol,Manual,1st owner,370000
3,Maruti,IGNIS,20850,Petrol,Auto,1st owner,600000
3,Tata,Safari,28510,Diesel,Manual,1st owner,1700000
8,Maruti,IGNIS,49680,Petrol,Manual,2nd owner,250000
10,Maruti,Alto K10,45000,Petrol,Auto,2nd owner,193000
8,Maruti,S Cross,210000,Diesel,Manual,1st owner,300000
14,Honda,City,82630,Petrol,Manual,1st owner,182000
6,Hyundai,Elite i20,72380,Petrol,Manual,1st owner,461000
14,Honda,Civic,75970,Petrol,Manual,1st owner,290000
11,Hyundai,i10,150000,Petrol,Manual,1st owner,175000
2,KIA,SONET,30960,Petrol,Manual,1st owner,1013000
11,Maruti,Wagon R 1.0,110000,Petrol,Manual,2nd owner,225999
11,Maruti,Swift Dzire,97440,Petrol,Manual,2nd owner,258000
13,Hyundai,i10,90130,Petrol,Manual,3rd owner,105000
7,Maruti,Wagon R 1.0,20460,Petrol,Manual,1st owner,355000
8,Maruti,Vitara Brezza,93440,Diesel,Manual,1st owner,450000
14,Maruti,SX4,140000,Petrol,Manual,1st owner,133000
8,Maruti,Vitara Brezza,220000,Diesel,Manual,1st owner,526000
3,Tata,ALTROZ,24060,Petrol,Manual,1st owner,650000
8,Mahindra,XUV500,73070,Diesel,Manual,2nd owner,490000
8,Renault,Duster,55710,Diesel,Manual,1st owner,390000
12,Maruti,Swift Dzire,110000,Petrol,Manual,2nd owner,210000
12,Hyundai,Grand i10,18490,Petrol,Manual,1st owner,239000
14,Ford,Figo,48040,Petrol,Manual,1st owner,137000
5,Hyundai,AURA,67970,Petrol,Auto,2nd owner,532000
3,Tata,NEXON,120000,Diesel,Manual,1st owner,861000
14,Maruti,Swift,70000,Petrol,Manual,1st owner,114999
9,Maruti,Wagon R 1.0,100000,Petrol,Manual,2nd owner,198000
9,Maruti,Vitara Brezza,100000,Diesel,Manual,1st owner,513999
9,Hyundai,Grand i10,66430,Diesel,Manual,3rd owner,256000
5,Tata,NEXON,69520,Diesel,Manual,2nd owner,700000
4,Ford,FREESTYLE,65379,Petrol,Manual,1st owner,520000
8,Hyundai,Eon,130000,Petrol,Manual,2nd owner,206999
10,Nissan,Evalia,110000,Diesel,Manual,2nd owner,268000
13,Maruti,Wagon R 1.0,110000,Petrol,Manual,2nd owner,138000
6,Renault,TRIBER,290000,Petrol,Manual,1st owner,350000
11,Hyundai,i10,80590,Petrol,Manual,3rd owner,233000
12,Ford,Figo,110000,Diesel,Manual,1st owner,148000
10,Hyundai,Eon,229999,Petrol,Manual,3rd owner,120000
15,Audi,A6,120000,Diesel,Auto,3rd owner,275000
12,Hyundai,i20,59310,Petrol,Manual,1st owner,330000
9,Hyundai,i10,80030,Petrol,Manual,2nd owner,231000
8,Maruti,Alto 800,71370,Petrol,Manual,1st owner,247000
9,Fiat,PUNTO PURE,140000,Diesel,Manual,1st owner,171000
9,Renault,Kwid,36210,Petrol,Auto,1st owner,247000
13,Maruti,Swift,110000,Diesel,Manual,4th owner,216000
8,Tata,TIGOR,210000,Petrol,Manual,1st owner,310000
14,Hyundai,i10,120000,Petrol,Manual,2nd owner,136000
15,Hyundai,Santro Xing,110000,Petrol,Manual,2nd owner,82000
13,Hyundai,i20,84490,Petrol,Manual,2nd owner,210000
8,Maruti,Dzire,91220,Diesel,Auto,2nd owner,400000
6,Hyundai,Grand i10,70780,Petrol,Manual,1st owner,455000
9,Ford,Ecosport,160000,Diesel,Manual,1st owner,487000
9,Maruti,Ertiga,130000,Petrol,Manual,2nd owner,461000
14,Volkswagen,Vento,160000,Diesel,Manual,3rd owner,112000
14,Hyundai,Accent,170000,Petrol,Manual,3rd owner,99000
14,Honda,City,140000,Petrol,Manual,2nd owner,198000
13,Chevrolet,Spark,100000,Petrol,Manual,2nd owner,86000
8,Hyundai,Elite i20,120000,Petrol,Manual,1st owner,450000
15,Hyundai,i10,94460,Petrol,Manual,2nd owner,98000
7,Toyota,Innova Crysta,130000,Diesel,Manual,3rd owner,1150000
4,Maruti,IGNIS,140000,Petrol,Manual,1st owner,400000
7,Mahindra,Kuv100,140000,Diesel,Manual,1st owner,300000
3,Maruti,Baleno,30910,Petrol,Manual,1st owner,513999
1,Maruti,Dzire,14130,Petrol,Manual,1st owner,836000
3,Maruti,Alto K10,21270,Petrol,Manual,1st owner,350000
6,Hyundai,NEW SANTRO,89280,Petrol,Manual,1st owner,330000
7,Hyundai,Eon,82420,Petrol,Manual,2nd owner,200000
1,Maruti,Eeco,25800,Petrol,Manual,1st owner,644000
10,Honda,Jazz,130000,Diesel,Manual,2nd owner,310000
2,Tata,ALTROZ,47860,Diesel,Manual,1st owner,725000
7,Honda,City,71940,Petrol,Auto,2nd owner,682000
7,Hyundai,Creta,120000,Petrol,Manual,1st owner,750000
3,Maruti,BREZZA,21190,Petrol,Manual,1st owner,824000
9,Maruti,Eeco,160000,Petrol,Manual,3rd owner,309000
1,Maruti,BREZZA,9670,Petrol,Manual,1st owner,1217000
11,Renault,Duster,130000,Diesel,Manual,1st owner,285000
4,Nissan,MAGNITE,31000,Petrol,Manual,1st owner,599000
4,Jeep,Compass,110000,Diesel,Manual,1st owner,1309000
6,Tata,Harrier,120000,Diesel,Manual,2nd owner,1159000
3,KIA,SELTOS,24030,Petrol,Manual,2nd owner,1250000
7,Tata,Hexa,88030,Diesel,Manual,1st owner,722000
4,MG,HECTOR,64190,Diesel,Manual,1st owner,1403000
15,Hyundai,i10,46050,Petrol,Auto,2nd owner,162000
10,Honda,City,130000,Diesel,Manual,4th owner,353000
10,Hyundai,Verna,130000,Diesel,Auto,3rd owner,305000
0,Tata,PUNCH,3760,Petrol,Manual,1st owner,755000
1,KIA,SONET,25490,Diesel,Auto,1st owner,1273000
5,Maruti,Swift,88050,Petrol,Manual,1st owner,426000
11,Honda,Amaze,200000,Diesel,Manual,2nd owner,194000
4,KIA,SONET,75300,Diesel,Manual,1st owner,1108000
10,Volkswagen,Polo,100000,Diesel,Manual,2nd owner,247000
13,Maruti,Swift,150000,Diesel,Manual,1st owner,225000
12,Skoda,Rapid,210000,Diesel,Manual,4th owner,231000
